PuzzleId,Rating,Themes,OpeningFamily,Solved
0OW4G,2014,crushing defensiveMove middlegame veryLong,Ruy_Lopez,False
0Ojhg,2167,advantage deflection endgame veryLong,nan,False
0Oz2a,2115,advantage clearance middlegame veryLong,nan,False
0PACq,1948,advantage kingsideAttack opening short,Vant_Kruijs_Opening,False
0PDw0,1949,advantage opening short,English_Opening,False
0PJNY,1985,advantage kingsideAttack middlegame veryLong,Sicilian_Defense,False
0PNzF,2034,advantage intermezzo long opening,nan,False
0PQHs,1889,advantage middlegame veryLong,nan,True
0PRVw,1827,advantage opening short,Sicilian_Defense,False
0PdD5,2153,crushing middlegame trappedPiece veryLong,nan,False
0Po1E,1855,crushing exposedKing middlegame pin veryLong,nan,True
0PoZ9,2170,advantage endgame quietMove veryLong,nan,False
0PuyB,2066,crushing master masterVsMaster opening short,Bishops_Opening,False
0Pvw6,1874,advantage long opening trappedPiece,nan,False
0Pydb,1886,advantage opening pin short,Caro-Kann_Defense,False
0QHyX,2026,advantage opening short,Russian_Game,False
0QQcY,1881,advantage opening short,French_Defense,False
0QUrp,1917,advantage opening short,Italian_Game,False
0QaD3,1862,advancedPawn advantage endgame quietMove rookEndgame veryLong,nan,False
0Qqxj,2103,crushing opening short,nan,False
0QxXY,1841,advantage master opening short,Russian_Game,False
0R7Ce,1814,crushing opening short,Scandinavian_Defense,False
0R7UU,1811,crushing long opening,French_Defense,False
0RBb3,2147,crushing kingsideAttack middlegame veryLong,nan,False
0RECg,1971,advantage defensiveMove long opening trappedPiece,French_Defense,False
0RTHY,1845,crushing master middlegame veryLong,nan,False
0RieC,2016,advantage endgame pin veryLong,nan,False
0Ry24,2166,attraction crushing kingsideAttack middlegame veryLong,nan,False
0SCsk,1968,advantage endgame exposedKing rookEndgame trappedPiece veryLong,nan,False
0SfqL,1915,crushing intermezzo opening short,nan,False
0T3I0,1816,crushing opening short,nan,False
0TCqE,2049,crushing opening pin short,Sicilian_Defense,False
0TD9K,2115,crushing kingsideAttack long opening,Italian_Game,False
0TVXE,2186,crushing long opening trappedPiece,Russian_Game,False
0TYT0,1989,crushing opening short,Sicilian_Defense,False
0TeCL,2035,advantage endgame master pin quietMove veryLong,nan,False
0V3J4,1810,crushing opening pin short,Ruy_Lopez,False
0VaVi,2106,crushing opening short,Ruy_Lopez,False
0VqjC,1813,crushing defensiveMove opening short,Philidor_Defense,False
0WodW,1942,capturingDefender crushing long opening,nan,False
0WsI7,2010,crushing long opening,Kings_Gambit_Accepted,False
0X4g2,2155,clearance crushing opening short,nan,False
0X6Eh,2001,advantage endgame intermezzo veryLong,nan,False
0XGEM,2035,crushing defensiveMove opening short,nan,False
0XIHc,1867,crushing deflection kingsideAttack opening pin short,nan,False
0XLrB,1894,crushing opening short,Queens_Gambit_Declined,False
0XTtg,1827,advantage long opening,Bishops_Opening,False
0Xf6D,1917,advantage endgame veryLong,nan,True
0Yb1B,2084,crushing defensiveMove opening short,Center_Game,False
0YkEx,2162,crushing long opening,Kings_Gambit_Accepted,False
0Z3nX,2027,advancedPawn advantage endgame promotion veryLong,nan,False
0ZEyF,2114,crushing intermezzo opening short,Caro-Kann_Defense,False
0Zl5a,2130,advantage long opening,French_Defense,False
0ZpzS,1974,advantage long opening pin,English_Opening,False
0a3m8,2009,advantage capturingDefender long opening,English_Opening,False
0aYZM,1995,advantage clearance long opening,nan,False
0acjD,1992,advantage long opening,Anderssens_Opening,False
0ahPr,2167,crushing long opening,Scotch_Game,False
0aino,1984,crushing opening short trappedPiece,Sicilian_Defense,False
0b0EB,2053,crushing intermezzo kingsideAttack opening short,Tarrasch_Defense,False
0b4ds,1998,advantage endgame exposedKing veryLong,nan,False
0b6os,1928,crushing opening short,nan,False
0bM65,1845,advancedPawn advantage deflection endgame exposedKing veryLong,nan,False
0bUXv,1829,advantage deflection exposedKing long opening,Sicilian_Defense,False
0bZNI,1855,crushing hangingPiece long opening,Queens_Gambit_Declined,False
0bwf2,2172,advantage long opening,French_Defense,False
0cGLa,2180,advantage long opening,English_Opening,False
0ceTV,1804,crushing opening short,nan,False
0dHqz,1988,advantage long opening pin,Italian_Game,False
0e6g6,1965,crushing opening short,Scandinavian_Defense,True
0f9O8,2191,advantage attackingF2F7 doubleCheck long opening,nan,False
0g4z7,1932,advantage long opening quietMove,nan,False
0g9p4,1930,advantage long master opening,Ruy_Lopez,False
0hzMD,2035,crushing long opening,French_Defense,False
0i1LX,2025,advantage endgame skewer veryLong,nan,False
0iAUM,1875,advantage capturingDefender endgame veryLong,nan,False
0iDpK,2078,advantage long opening,Sicilian_Defense,False
0iOx4,1982,advantage endgame veryLong,nan,False
0iRfs,1801,advantage long opening,nan,False
0in0s,2092,advantage endgame veryLong,nan,False
0jL6z,2115,advancedPawn advantage clearance endgame promotion veryLong,nan,False
0k5tP,2065,advantage kingsideAttack long opening,Sicilian_Defense,False
0kAQC,2014,advantage endgame pin veryLong,nan,False
0kI37,2153,advancedPawn advantage endgame promotion rookEndgame veryLong,nan,False
0kIFC,2153,advantage defensiveMove long opening,French_Defense,False
0kv8S,2153,advantage endgame veryLong,nan,False
0lLUh,1939,advantage long opening trappedPiece,Ruy_Lopez,False
0lzdU,1831,crushing long opening,Indian_Defense,False
0m0lg,1900,advantage intermezzo kingsideAttack long opening,Mikenas_Defense,False
0m1Gf,2164,advantage endgame veryLong,nan,False
0m2Du,2052,advantage clearance long opening,English_Opening,False
0m6Rg,1931,crushing kingsideAttack long opening pin,Italian_Game,False
0nYuD,1941,advantage long opening,Queens_Pawn_Game,False
0o0qF,1924,crushing long opening,Sicilian_Defense,False
0o3CR,2158,advantage defensiveMove endgame master trappedPiece veryLong,nan,False
0ovqF,2159,advantage endgame veryLong,nan,False
0q3GJ,2133,advantage endgame quietMove veryLong,nan,False
0rDjQ,1846,crushing long opening,Sicilian_Defense,False
0rH77,1854,advantage endgame pin veryLong,nan,False
0rI7j,2139,advantage endgame veryLong,nan,False
0rMSX,2126,advantage endgame veryLong,nan,False
0rQ1H,1873,advancedPawn advantage endgame veryLong,nan,False
0rSyQ,2185,advantage endgame quietMove veryLong,nan,False
0tE1I,2106,crushing long opening,Philidor_Defense,False
0umIQ,2181,attraction crushing deflection long opening pin,Scandinavian_Defense,False
0vHHJ,1901,crushing defensiveMove interference intermezzo long opening,Tarrasch_Defense,False
0wU4C,2123,crushing deflection kingsideAttack long opening,English_Opening,False
0xJMj,2172,crushing long opening pin,Scotch_Game,False
10rmh,2062,crushing long opening,nan,False
11mcC,1933,crushing long opening,nan,False
14SMV,2104,crushing long opening,Kings_Pawn,False
1AQWc,2097,crushing long opening,Pirc_Defense,False
1AwIN,1961,crushing long opening,nan,False
1CKup,1951,crushing long opening,Vienna_Game,False
1EBeO,1859,crushing interference long opening,Sicilian_Defense,False
1FHVW,1942,crushing long opening,Sicilian_Defense,False
1ItYT,1985,crushing intermezzo long opening,Alekhine_Defense,False
1JPAF,2013,crushing intermezzo long opening,Queens_Gambit_Declined,False
1JWqU,1906,attackingF2F7 crushing deflection long opening,Nimzowitsch_Defense,False
1LAMe,1960,clearance crushing deflection long opening,Sicilian_Defense,False
1LC2y,2018,crushing long opening,Danish_Gambit_Accepted,False
1LKeq,2074,crushing kingsideAttack long opening,nan,False
1Mpgy,1892,crushing kingsideAttack long master opening,Van_Geet_Opening,False
1P5tR,2047,crushing defensiveMove long opening,Scandinavian_Defense,False
1QoeY,1808,crushing long opening,Queens_Pawn_Game,False
1Qs6T,1825,crushing long opening,Sicilian_Defense,False
002LW,2489,advantage middlegame short,nan,False
004Ys,2224,advantage defensiveMove middlegame veryLong,Sicilian_Defense,False
005qG,2244,crushing defensiveMove endgame long,nan,False
005ws,2265,crushing endgame knightEndgame master quietMove veryLong,nan,False
006NL,2279,advancedPawn advantage middlegame pin veryLong,nan,False
006XF,2350,advantage long middlegame pin,Russian_Game,False
006of,2379,advantage kingsideAttack long middlegame,nan,False
0078T,2286,attraction crushing defensiveMove exposedKing long middlegame queensideAttack sacrifice,nan,False
008nF,2208,crushing master middlegame short trappedPiece,nan,False
00BKa,2448,advantage long middlegame,French_Defense,True
00DZe,2379,bishopEndgame crushing deflection endgame long master skewer,nan,False
00E4Z,2302,advantage endgame long master masterVsMaster quietMove,nan,False
00EJb,2310,advantage endgame pin veryLong,nan,False
00GWg,2248,crushing middlegame veryLong,nan,False
00GuG,2398,advantage defensiveMove endgame master short,nan,False
00H2L,2351,crushing endgame long pawnEndgame quietMove,nan,True
00KVF,2285,crushing middlegame short,Sicilian_Defense,False
00KYC,2243,advancedPawn clearance crushing endgame long master sacrifice,nan,False
00LRq,2268,advancedPawn doubleCheck mate mateIn4 middlegame promotion queensideAttack sacrifice veryLong,nan,False
00LRv,2448,crushing exposedKing fork long middlegame,nan,False
00LZf,2205,advantage attackingF2F7 fork long opening,nan,False
00M7w,2259,crushing long opening,Scandinavian_Defense,False
00MHi,2244,crushing endgame long rookEndgame zugzwang,nan,False
00Mca,2319,crushing endgame short,nan,False
00P81,2252,advancedPawn crushing discoveredAttack endgame long sacrifice,nan,False
00PIO,2336,crushing long middlegame,nan,False
00Pgk,2420,advantage intermezzo middlegame short,French_Defense,False
00R8C,2320,crushing fork master middlegame veryLong,nan,False
00Rqg,2494,advantage defensiveMove long middlegame quietMove,nan,False
00SiY,2246,crushing endgame knightEndgame master short zugzwang,nan,False
00TuA,2341,crushing defensiveMove endgame pawnEndgame short,nan,False
00U2C,2416,crushing defensiveMove endgame master quietMove veryLong,nan,False
00Wfh,2263,advantage master middlegame short,Sicilian_Defense,False
00XPh,2403,crushing long middlegame,nan,False
00YHj,2431,crushing endgame long,nan,False
00ZEW,2253,advantage discoveredAttack long middlegame pin sacrifice,nan,False
00ZK8,2451,advantage deflection opening short,Sicilian_Defense,False
00bQR,2486,advantage long middlegame,French_Defense,False
00bhw,2266,crushing endgame short,nan,False
00ct0,2240,crushing middlegame veryLong,nan,False
00dt1,2260,arabianMate endgame exposedKing fork long mate mateIn3,nan,False
00f79,2456,crushing middlegame veryLong,Sicilian_Defense,False
00fN7,2361,advantage fork middlegame veryLong,nan,False
00h8X,2471,advantage deflection exposedKing fork middlegame veryLong,Sicilian_Defense,False
00hNY,2284,crushing endgame knightEndgame short,nan,True
00iQC,2308,crushing discoveredAttack exposedKing middlegame queensideAttack quietMove veryLong,nan,False
00jIG,2262,bishopEndgame crushing endgame long,nan,False
00lJm,2265,advantage hangingPiece middlegame short,nan,False
00lhJ,2435,crushing fork middlegame veryLong,nan,False
00mca,2226,crushing middlegame pin short,nan,False
00oOp,2256,crushing discoveredAttack middlegame short,Caro-Kann_Defense,False
00pqF,2433,advantage defensiveMove endgame master quietMove veryLong,nan,False
00q7B,2446,advantage middlegame veryLong,Danish_Gambit_Accepted,True
00qpU,2262,crushing endgame long,nan,True
00viH,2203,crushing fork middlegame short,nan,False
00x47,2262,crushing deflection hangingPiece long middlegame pin,nan,False
00xrk,2397,crushing endgame intermezzo short,nan,False
010rQ,2485,advantage long middlegame pin quietMove,Sicilian_Defense,False
011EP,2229,advantage middlegame short,nan,False
0122Z,2313,advantage fork long middlegame sacrifice,Kings_Knight_Opening,False
01312,2207,crushing defensiveMove endgame pawnEndgame short,nan,False
013Gp,2252,crushing master middlegame short,nan,False
013U2,2225,attraction crushing exposedKing long middlegame sacrifice,nan,False
014eN,2244,advantage kingsideAttack long middlegame,Russian_Game,False
015zy,2476,crushing endgame sacrifice veryLong,nan,False
019PB,2206,advantage long middlegame sacrifice,nan,False
01A5W,2386,advancedPawn attraction crushing doubleCheck endgame interference intermezzo sacrifice veryLong,nan,True
01ANO,2334,crushing endgame exposedKing veryLong,nan,False
01C5B,2466,advancedPawn advantage defensiveMove endgame short,nan,False
01CmR,2312,advantage attraction long middlegame sacrifice skewer,nan,False
01CvP,2305,advancedPawn crushing endgame long master promotion,nan,False
01DT3,2244,crushing endgame long,nan,False
01GHp,2446,advantage clearance defensiveMove long middlegame,Kings_Gambit,False
01HXy,2455,advantage kingsideAttack middlegame veryLong,nan,False
01I9J,2231,crushing endgame knightEndgame short,nan,False
01IiI,2403,crushing defensiveMove long middlegame,nan,False
01JEA,2248,advantage middlegame sacrifice veryLong,nan,False
01JUS,2278,crushing endgame pawnEndgame veryLong,nan,False
01LIb,2448,advantage defensiveMove endgame long,nan,False
01LYN,2294,advantage long middlegame,Sicilian_Defense,False
01Lvt,2226,crushing endgame long master,nan,False
01Mp3,2393,crushing endgame long,nan,False
01MsO,2225,crushing discoveredAttack enPassant middlegame short,nan,True
01NGp,2296,advantage defensiveMove endgame master masterVsMaster short,nan,False
01Ot9,2435,crushing endgame long rookEndgame,nan,False
01S0o,2376,crushing defensiveMove middlegame veryLong,Indian_Defense,False
01SWp,2445,advantage long master middlegame quietMove,nan,False
01Sak,2256,advantage middlegame short,English_Opening,False
01StO,2236,clearance crushing endgame veryLong,nan,False
01Tpw,2279,advancedPawn advantage long middlegame,nan,False
01TxI,2204,clearance crushing long middlegame sacrifice,nan,False
01V9z,2425,bishopEndgame crushing defensiveMove endgame master short,nan,False
01VB3,2211,crushing defensiveMove endgame short,nan,False
01Vt6,2487,crushing endgame pawnEndgame short,nan,False
01W7X,2485,crushing endgame rookEndgame short,nan,False
01W9Q,2257,crushing endgame fork veryLong,nan,False
01WD0,2268,crushing kingsideAttack long middlegame,nan,False
01WWp,2292,advantage middlegame sacrifice short,nan,False
01Wbh,2461,advantage discoveredAttack middlegame quietMove short,nan,False
01YOL,2234,crushing middlegame short,Indian_Defense,False
01aGQ,2361,crushing endgame fork veryLong,nan,False
01bQH,2498,crushing endgame quietMove rookEndgame veryLong,nan,False
01bzQ,2289,advantage clearance defensiveMove middlegame short,nan,False
01cMm,2207,crushing endgame fork short,nan,False
01clX,2437,crushing defensiveMove endgame rookEndgame short,nan,False
01e9g,2409,crushing endgame pawnEndgame veryLong zugzwang,nan,False
01fTa,2245,advantage intermezzo long middlegame pin,nan,False
01gpx,2379,advancedPawn crushing defensiveMove endgame rookEndgame veryLong,nan,False
01gzV,2229,advantage capturingDefender endgame short,nan,False
01i0h,2240,crushing deflection kingsideAttack long middlegame,nan,False
